NAMA,T,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,class
A30617,36,NEW,LAKI LAKI,52,MENIKAH,2,Rumah Dinas,DIPLOMA,Palembang,Pegawai swasta,15,6806573,0.158238514,36,10000000,LANCAR,1
A250571,36,NEW,LAKI LAKI,26,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,2,2600000,0.289808077,36,9500000,MACET,0
A162080,24,NEW,PEREMPUAN,39,CERAI,1,Milik Orang Tua,DIPLOMA,Jakarta 5,Pegawai swasta,6,8846833,0.244220728,24,45000000,LANCAR,1
A258489,36,NEW,LAKI LAKI,40,MENIKAH,0,Milik Sendiri,DIPLOMA,Bandung,Pegawai swasta,8,2787462,0.405477097,36,20000000,MACET,0
A265620,24,NEW,LAKI LAKI,33,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,6,9000000,0.135015333,24,22000000,LANCAR,1
A251527,60,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Orang Tua,S1,Palembang,Pegawai BUMN,1,3486908,0.576377983,60,80000000,MACET,0
A293332,6,TOP,LAKI LAKI,25,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,5,3493799,0.577605638,108,105500000,LANCAR,1
A228234,96,NEW,PEREMPUAN,31,TIDAK MENIKAH,0,Milik Orang Tua,S1,Surabaya,Pegawai swasta,2,4856667,0.400588099,96,105000000,LANCAR,1
A67912,48,NEW,LAKI LAKI,43,MENIKAH,3,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,6,3644600,0.339852933,48,20000000,LANCAR,1
A317467,8,TOP,LAKI LAKI,47,MENIKAH,2,Rumah Dinas,S1,Surabaya,Pegawai swasta,16,16025500,0.128298961,60,79500000,LANCAR,1
A260476,18,NEW,PEREMPUAN,31,CERAI,1,Milik Sendiri,S1,Makassar,Pegawai swasta,8,8564275,0.6,18,36000000,MACET,0
A174871,36,NEW,LAKI LAKI,30,MENIKAH,1,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,3,2553463,0.3688626,36,15000000,LANCAR,1
A139852,36,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,1,7750000,0.231626194,36,50000000,LANCAR,1
A110576,12,NEW,LAKI LAKI,55,MENIKAH,3,Rumah Dinas,SMA,Balikpapan,Pegawai swasta,22,8364905,0.330083725,12,25000000,LANCAR,1
A323796,14,TOP,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Sendiri,DIPLOMA,Jayapura,Pegawai swasta,4,5173734,0.211818389,96,210000000,LANCAR,1
A220537,60,NEW,PEREMPUAN,25,MENIKAH,1,Milik Orang Tua,DIPLOMA,Surabaya,Pegawai swasta,3,2812500,0.384758756,60,25000000,LANCAR,1
A156933,60,NEW,LAKI LAKI,30,MENIKAH,3,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,3,8000000,0.297587,60,64500000,LANCAR,1
A203272,48,NEW,PEREMPUAN,34,MENIKAH,0,Milik Sendiri,S1,Surabaya,Pegawai BUMN,6,6094821,0.464989538,48,100000000,LANCAR,1
A250842,96,NEW,PEREMPUAN,33,CERAI,1,Rumah Dinas,DIPLOMA,Medan,Pegawai swasta,2,4652667,0.417421019,96,100000000,MACET,0
A154554,60,NEW,LAKI LAKI,37,MENIKAH,3,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,13,3583604,0.226476195,60,30000000,LANCAR,1
A258712,96,NEW,PEREMPUAN,38,CERAI,1,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,2,2729550,0.480564562,96,50000000,MACET,0
A24022,48,NEW,LAKI LAKI,43,CERAI,2,Milik Sendiri,SMP,Medan,Pegawai swasta,23,3836727,0.322834541,48,34500000,LANCAR,1
A278314,33,TOP,LAKI LAKI,54,MENIKAH,1,Milik Sendiri,SMA,Medan,Pegawai swasta,30,4684000,0.292833689,12,28500000,LANCAR,1
A8956,60,NEW,LAKI LAKI,45,MENIKAH,2,Rumah Dinas,DIPLOMA,Medan,Pegawai swasta,11,4572805,0.549382928,60,100000000,LANCAR,1
A259928,60,NEW,LAKI LAKI,31,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,2,2697833,0.465599983,60,40000000,MACET,0
A258853,96,NEW,LAKI LAKI,31,MENIKAH,1,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,1,2316098.333,0.6,96,25000000,MACET,0
A8213,24,NEW,LAKI LAKI,37,MENIKAH,0,Milik Sendiri,SMA,Medan,Pegawai swasta,4,5078828,0.303528688,24,29500000,LANCAR,1
A199056,120,NEW,LAKI LAKI,44,MENIKAH,5,Rumah Dinas,DIPLOMA,Semarang,Pegawai BUMN,17,11043954,0.281179096,120,200000000,LANCAR,1
A293239,11,TOP,LAKI LAKI,23,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,4,3796511,0.373810322,60,60000000,LANCAR,1
A55407,36,NEW,LAKI LAKI,26,TIDAK MENIKAH,0,Sewa,S1,Jakarta 3,Pegawai swasta,3,3987390,0.6,36,19000000,LANCAR,1
A246713,48,NEW,LAKI LAKI,47,MENIKAH,2,Rumah Dinas,S1,Jayapura,Pegawai swasta,9,17101676,0.414290974,48,250000000,LANCAR,1
A27557,96,NEW,PEREMPUAN,32,MENIKAH,0,Milik Orang Tua,SMA,Palembang,Pegawai BUMN,6,5945460,0.46746896,96,128000000,LANCAR,1
A254064,24,NEW,LAKI LAKI,25,MENIKAH,2,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,1,2400886,0.535069553,24,14000000,MACET,0
A23244,96,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,4,3254126,0.596818009,96,83000000,LANCAR,1
A184136,60,NEW,PEREMPUAN,28,MENIKAH,1,Milik Sendiri,DIPLOMA,Bandung,Pegawai swasta,8,2747062,0.457256152,60,43000000,LANCAR,1
A3489,60,NEW,LAKI LAKI,38,MENIKAH,3,Milik Sendiri,S1,Medan,Pegawai swasta,1,6863384,0.236501702,60,60000000,LANCAR,1
A137366,36,NEW,LAKI LAKI,44,MENIKAH,4,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,17,3680100,0.198525855,36,20000000,LANCAR,1
A325472,10,TOP,LAKI LAKI,31,MENIKAH,2,Milik Sendiri,DIPLOMA,Balikpapan,Pegawai swasta,6,3965717,0.451214749,36,35000000,LANCAR,1
A284230,24,TOP,PEREMPUAN,41,MENIKAH,2,Milik Sendiri,S1,Jakarta 3,Pegawai swasta,16,6296375,0.598492307,60,112000000,LANCAR,1
A259206,36,NEW,LAKI LAKI,36,MENIKAH,1,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,1,2277337,0.248152118,36,15000000,MACET,0
A169734,48,NEW,LAKI LAKI,29,MENIKAH,1,Milik Orang Tua,S1,Bandung,Pegawai swasta,4,4792400,0.225802103,48,30000000,LANCAR,1
A196005,48,NEW,LAKI LAKI,29,MENIKAH,1,Sewa,SMA,Semarang,Pegawai swasta,3,3195014,0.465856488,48,40000000,LANCAR,1
A250677,24,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,1,3768976,0.272676982,24,20000000,MACET,0
A253132,48,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Sewa,S1,Jakarta 4,Pegawai swasta,5,2889930,0.515036004,48,50000000,MACET,0
A83862,36,NEW,LAKI LAKI,44,TIDAK MENIKAH,0,Milik Sendiri,S1,Jakarta 4,Pegawai swasta,6,13347300,0.104903688,36,39000000,LANCAR,1
A258161,60,NEW,PEREMPUAN,31,MENIKAH,1,Sewa,SMA,Bandung,Pegawai swasta,7,2666051,0.387137005,60,40000000,MACET,0
A157306,60,NEW,LAKI LAKI,31,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,3,6213650,0.391847304,60,55000000,LANCAR,1
A170853,24,NEW,PEREMPUAN,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Bandung,Pegawai swasta,2,3078767,0.326671359,24,20000000,LANCAR,1
A11488,60,NEW,PEREMPUAN,33,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,5,4771203,0.283506696,60,42000000,LANCAR,1
A10059,60,NEW,LAKI LAKI,28,MENIKAH,1,Sewa,DIPLOMA,Medan,Pegawai swasta,3,5491378,0.344856063,60,49000000,LANCAR,1
A260860,96,NEW,LAKI LAKI,36,MENIKAH,1,Milik Sendiri,SMA,Medan,Pegawai BUMN,12,3088131.667,0.6,96,60000000,LANCAR,1
A250612,48,NEW,LAKI LAKI,29,MENIKAH,0,Milik Sendiri,SMA,Medan,Pegawai swasta,2,3231695,0.479093788,48,29000000,MACET,0
A270945,18,NEW,LAKI LAKI,41,MENIKAH,2,Sewa,SMA,Medan,Pegawai swasta,2,6238478.333,0.6,18,25000000,LANCAR,1
A255630,24,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,2,3671553,0.324313444,24,30000000,MACET,0
A304868,11,TOP,LAKI LAKI,40,MENIKAH,3,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,11,5422960,0.6,72,144500000,LANCAR,1
A47287,48,NEW,LAKI LAKI,36,MENIKAH,2,Sewa,SMA,Jakarta 3,Pegawai swasta,16,3858660,0.320999518,48,29000000,LANCAR,1
A142419,24,NEW,LAKI LAKI,42,MENIKAH,3,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,14,10000000,0.0546511,24,11000000,LANCAR,1
A254142,24,NEW,LAKI LAKI,49,MENIKAH,2,Milik Sendiri,SMA,Balikpapan,Pegawai swasta,5,4522138,0.568156699,24,20000000,MACET,0
A43246,36,NEW,LAKI LAKI,49,MENIKAH,0,Rumah Dinas,S1,Palembang,Pegawai swasta,14,2598219,0.414538574,36,21000000,LANCAR,1
A258071,60,NEW,LAKI LAKI,30,MENIKAH,2,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,6,3046068,0.22916363,60,27000000,MACET,0
A26127,120,NEW,LAKI LAKI,30,TIDAK MENIKAH,0,Sewa,S1,Medan,Pegawai BUMN,6,8241106,0.282607335,120,150000000,LANCAR,1
A7418,60,NEW,LAKI LAKI,45,MENIKAH,4,Rumah Dinas,SMA,Medan,Pegawai BUMN,22,2723570,0.473701429,60,40000000,LANCAR,1
A250124,48,NEW,LAKI LAKI,25,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,2,2394481,0.282455363,48,21000000,MACET,0
A31306,60,NEW,LAKI LAKI,30,MENIKAH,2,Sewa,DIPLOMA,Palembang,Pegawai BUMN,4,6079151,0.212226839,60,50000000,LANCAR,1
A89830,120,NEW,LAKI LAKI,32,TIDAK MENIKAH,0,Sewa,S2/S3,Jakarta 4,Pegawai swasta,8,10598093,0.553208865,120,337000000,LANCAR,1
A80376,60,NEW,LAKI LAKI,32,MENIKAH,2,Milik Orang Tua,S1,Jakarta 4,Pegawai swasta,5,7638715,0.106248368,60,30000000,LANCAR,1
A12460,36,NEW,LAKI LAKI,40,MENIKAH,1,Milik Sendiri,SMA,Medan,Pegawai swasta,18,4410000,0.170861905,36,20000000,LANCAR,1
A257734,48,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,4,3200467,0.290261078,48,20000000,MACET,0
A255324,36,NEW,LAKI LAKI,46,MENIKAH,4,Rumah Dinas,SMA,Balikpapan,Pegawai swasta,2,6581748,0.286208618,36,50000000,MACET,0
A184889,48,NEW,PEREMPUAN,25,MENIKAH,1,Milik Orang Tua,SMA,Bandung,Pegawai swasta,2,2536878,0.573823022,48,34000000,LANCAR,1
A274963,12,TOP,LAKI LAKI,40,MENIKAH,2,Milik Sendiri,SMA,Medan,Pegawai swasta,16,5422956,0.537194475,96,113000000,LANCAR,1
A7055,36,NEW,LAKI LAKI,53,MENIKAH,3,Milik Sendiri,SD,Medan,Pegawai swasta,15,2943945,0.310210958,36,25000000,LANCAR,1
A42001,96,NEW,LAKI LAKI,26,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Palembang,Pegawai swasta,2,4855303.333,0.6,96,104000000,LANCAR,1
A167214,60,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,SMA,Bandung,Pegawai swasta,2,4462324,0.303130835,60,15000000,LANCAR,1
A33241,120,NEW,PEREMPUAN,32,TIDAK MENIKAH,0,Milik Orang Tua,S2/S3,Palembang,Pegawai BUMN,6,14235659,0.248641457,120,200000000,LANCAR,1
A255265,24,NEW,LAKI LAKI,38,MENIKAH,2,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,1,3285520,0.516015121,24,15000000,MACET,0
A196337,48,NEW,PEREMPUAN,41,MENIKAH,2,Milik Sendiri,SMA,Semarang,Pegawai swasta,18,2304844,0.322889098,48,20000000,LANCAR,1
A253807,36,NEW,LAKI LAKI,31,TIDAK MENIKAH,0,Milik Orang Tua,S1,Balikpapan,Pegawai swasta,7,7140000,0.332427031,36,50000000,MACET,0
A71804,48,NEW,PEREMPUAN,56,MENIKAH,3,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,10,4852395,0.6,48,89000000,LANCAR,1
A294811,7,TOP,LAKI LAKI,46,MENIKAH,1,Milik Sendiri,SMA,Balikpapan,Pegawai swasta,1,4907679,0.383837859,36,45000000,LANCAR,1
A141975,18,NEW,PEREMPUAN,30,TIDAK MENIKAH,0,Sewa,S1,Jakarta 5,Pegawai swasta,2,3262246.667,0.6,18,8000000,LANCAR,1
A12672,24,NEW,PEREMPUAN,34,TIDAK MENIKAH,0,Rumah Dinas,S1,Medan,Pegawai swasta,5,3087294,0.393593224,24,25000000,LANCAR,1
A279491,21,TOP,LAKI LAKI,34,MENIKAH,2,Milik Orang Tua,DIPLOMA,Palembang,Pegawai BUMN,6,6255374,0.481232297,96,182000000,LANCAR,1
A5324,36,NEW,LAKI LAKI,39,MENIKAH,3,Milik Sendiri,SMA,Medan,Pegawai swasta,12,2632278,0.429381699,36,20000000,LANCAR,1
A274109,9,TOP,LAKI LAKI,37,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai BUMN,4,3236868.333,0.6,96,104500000,LANCAR,1
A221034,72,NEW,LAKI LAKI,33,MENIKAH,2,Milik Sendiri,S1,Surabaya,Pegawai swasta,10,2855008,0.343076096,72,47000000,LANCAR,1
A135806,60,NEW,LAKI LAKI,29,MENIKAH,2,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,6,5000000,0.2580318,60,32000000,LANCAR,1
A146050,48,NEW,LAKI LAKI,48,MENIKAH,2,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,22,5000000,0.3202582,48,40000000,LANCAR,1
A3705,60,NEW,LAKI LAKI,32,MENIKAH,2,Milik Orang Tua,SMA,Medan,Pegawai swasta,1,3988667,0.508691751,60,8000000,LANCAR,1
A257519,36,NEW,LAKI LAKI,50,MENIKAH,4,Milik Sendiri,DIPLOMA,Jakarta 5,Pegawai swasta,6,9698333,0.271928691,36,70000000,MACET,0
A142293,60,NEW,PEREMPUAN,32,TIDAK MENIKAH,0,Sewa,S1,Jakarta 5,Pegawai swasta,2,15704019,0.319946314,60,200000000,LANCAR,1
A52972,48,NEW,LAKI LAKI,30,TIDAK MENIKAH,0,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,4,2746937,0.338184312,48,18000000,LANCAR,1
A238527,60,NEW,LAKI LAKI,30,MENIKAH,1,Rumah Dinas,DIPLOMA,Denpasar,Pegawai BUMN,4,7491017,0.402437479,60,120000000,LANCAR,1
A57139,72,NEW,LAKI LAKI,25,MENIKAH,0,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,4,4725932,0.294974409,72,60000000,LANCAR,1
A90452,60,NEW,LAKI LAKI,49,MENIKAH,3,Milik Sendiri,DIPLOMA,Jakarta 4,Pegawai swasta,23,13231000,0.204469503,60,100000000,LANCAR,1
A305536,8,TOP,PEREMPUAN,41,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,3,10640000,0.354089004,36,101500000,LANCAR,1
A280774,7,TOP,LAKI LAKI,39,MENIKAH,2,Rumah Dinas,DIPLOMA,Palembang,Pegawai BUMN,5,22739372,0.257832934,120,353200000,LANCAR,1
A223468,36,NEW,LAKI LAKI,34,MENIKAH,2,Milik Sendiri,SMA,Surabaya,Pegawai swasta,6,3103000,0.242829842,36,15000000,LANCAR,1
A251309,96,NEW,LAKI LAKI,47,MENIKAH,2,Sewa,SMA,Palembang,Pegawai swasta,5,5671345,0.3815959,96,116000000,MACET,0
A307782,27,TOP,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Bandung,Pegawai swasta,5,6342053,0.501088528,84,178000000,LANCAR,1
A248073,24,NEW,LAKI LAKI,44,MENIKAH,3,Rumah Dinas,SMA,Medan,Pegawai swasta,1,3025148,0.509584986,24,17000000,MACET,0
A258550,120,NEW,LAKI LAKI,25,TIDAK MENIKAH,0,Milik Sendiri,SMA,Bandung,Pegawai swasta,4,6027950,0.528474523,120,150000000,MACET,0
A253431,24,NEW,LAKI LAKI,23,TIDAK MENIKAH,0,Sewa,SMA,Jakarta 4,Pegawai swasta,1,3174729,0.229652043,24,15000000,MACET,0
A267152,96,NEW,PEREMPUAN,46,MENIKAH,2,Milik Sendiri,DIPLOMA,Bandung,Pegawai swasta,12,3367967,0.461315981,96,80000000,LANCAR,1
A252625,36,NEW,LAKI LAKI,51,MENIKAH,3,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,24,2506429,0.218616207,36,15000000,MACET,0
A273188,9,TOP,LAKI LAKI,30,TIDAK MENIKAH,0,Milik Sendiri,DIPLOMA,Medan,Pegawai swasta,3,2749557,0.265713713,60,28000000,LANCAR,1
A41197,108,NEW,PEREMPUAN,47,MENIKAH,3,Milik Sendiri,SMA,Palembang,Pegawai BUMN,17,6494847,0.262879326,108,100000000,LANCAR,1
A1821,60,NEW,LAKI LAKI,33,MENIKAH,2,Milik Orang Tua,SMA,Medan,Pegawai swasta,6,2254446.667,0.6,60,6000000,LANCAR,1
A250967,24,NEW,LAKI LAKI,40,MENIKAH,3,Milik Sendiri,SMA,Medan,Pegawai swasta,3,3849055,0.505116191,24,31000000,MACET,0
A258883,72,NEW,LAKI LAKI,50,MENIKAH,3,Milik Sendiri,SMA,Bandung,Pegawai swasta,7,2520514,0.425701266,72,40000000,MACET,0
A144603,96,NEW,LAKI LAKI,37,MENIKAH,2,Milik Sendiri,S1,Jakarta 5,Pegawai swasta,9,6060831.667,0.6,96,224000000,LANCAR,1
A251165,18,NEW,LAKI LAKI,55,MENIKAH,1,Milik Sendiri,SMA,Medan,Pegawai swasta,2,3917542,0.319090389,18,20000000,MACET,0
A97006,72,NEW,LAKI LAKI,32,MENIKAH,0,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,10,4453891,0.404608914,72,80000000,LANCAR,1
A253434,12,NEW,LAKI LAKI,34,MENIKAH,2,Sewa,SMA,Jakarta 4,Pegawai swasta,1,3866473,0.583595954,12,25000000,MACET,0
A11876,24,NEW,LAKI LAKI,31,MENIKAH,2,Rumah Dinas,S1,Medan,Pegawai swasta,3,6651400,0.548067023,24,75000000,LANCAR,1
A68720,24,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Orang Tua,DIPLOMA,Jakarta 3,Pegawai swasta,2,3404020,0.352618962,24,25000000,LANCAR,1
A179705,120,NEW,LAKI LAKI,23,TIDAK MENIKAH,0,Milik Sendiri,SMA,Bandung,Pegawai swasta,3,5786510,0.458770658,120,150000000,LANCAR,1
A274667,7,TOP,LAKI LAKI,55,MENIKAH,4,Milik Sendiri,SMA,Medan,Pegawai swasta,2,11736352,0.555921636,18,82000000,LANCAR,1
A148988,48,NEW,LAKI LAKI,53,MENIKAH,3,Milik Sendiri,S1,Jakarta 5,Pegawai BUMN,25,13175057,0.331471507,48,150000000,LANCAR,1
A144985,48,NEW,LAKI LAKI,39,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,11,10000000,0.3715883,48,90000000,LANCAR,1
A307747,15,TOP,LAKI LAKI,37,MENIKAH,1,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,3,3566533,0.281755139,60,44100000,LANCAR,1
A251329,60,NEW,LAKI LAKI,50,MENIKAH,1,Milik Orang Tua,S1,Palembang,Pegawai swasta,1,9860054,0.54874669,60,88000000,MACET,0
A114949,24,NEW,LAKI LAKI,34,MENIKAH,2,Milik Sendiri,SMA,Balikpapan,Pegawai swasta,5,5896941,0.367015542,24,33000000,LANCAR,1
A249956,24,NEW,LAKI LAKI,40,MENIKAH,3,Milik Sendiri,SMA,Medan,Pegawai swasta,1,4444239,0.282878801,24,25000000,MACET,0
A160348,36,NEW,LAKI LAKI,44,MENIKAH,1,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,1,9029976,0.125166667,36,30000000,LANCAR,1
A156320,60,NEW,LAKI LAKI,45,MENIKAH,5,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,16,3084700,0.418244562,60,38500000,LANCAR,1
A7700,60,NEW,LAKI LAKI,36,TIDAK MENIKAH,0,Milik Orang Tua,S1,Medan,Pegawai BUMN,10,6738556,0.391453599,60,105000000,LANCAR,1
A197755,60,NEW,LAKI LAKI,36,MENIKAH,0,Sewa,S1,Semarang,Pegawai swasta,6,3304678,0.234242489,60,30000000,LANCAR,1
A46056,60,NEW,PEREMPUAN,33,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 3,Pegawai swasta,2,8977138,0.172459307,60,60000000,LANCAR,1
A249512,48,NEW,LAKI LAKI,22,TIDAK MENIKAH,0,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,1,2152180,0.207475676,48,15000000,MACET,0
A250714,60,NEW,LAKI LAKI,38,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,4,4523973,0.299000016,60,40000000,MACET,0
A307698,7,TOP,LAKI LAKI,39,MENIKAH,1,Milik Sendiri,DIPLOMA,Bandung,Pegawai swasta,4,6115788,0.184849442,120,67000000,LANCAR,1
A176092,60,NEW,LAKI LAKI,32,MENIKAH,2,Milik Orang Tua,S1,Bandung,Pegawai swasta,7,6874473,0.438530488,60,50000000,LANCAR,1
A245699,120,NEW,LAKI LAKI,30,TIDAK MENIKAH,0,Milik Sendiri,S1,Jayapura,Pegawai BUMN,5,12029096,0.306364585,120,220000000,LANCAR,1
A259617,36,NEW,LAKI LAKI,33,MENIKAH,1,Milik Orang Tua,SMP,Surabaya,Pegawai swasta,5,2726849,0.276326632,36,20000000,MACET,0
A116146,12,NEW,LAKI LAKI,35,MENIKAH,1,Rumah Dinas,SMA,Balikpapan,Pegawai swasta,3,5166220,0.262062978,12,15000000,LANCAR,1
A258513,60,NEW,PEREMPUAN,28,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Bandung,Pegawai swasta,1,4006804,0.321992042,60,50000000,MACET,0
A111941,24,NEW,PEREMPUAN,53,MENIKAH,0,Sewa,S1,Balikpapan,Pegawai swasta,21,2797160,0.269669593,24,15000000,LANCAR,1
A195143,36,NEW,LAKI LAKI,33,MENIKAH,2,Milik Orang Tua,SMA,Semarang,Pegawai swasta,3,2816479,0.200649818,36,15000000,LANCAR,1
A23094,84,NEW,LAKI LAKI,33,MENIKAH,0,Milik Sendiri,DIPLOMA,Medan,Pegawai swasta,10,4900259,0.42295295,84,100000000,LANCAR,1
A1460,60,NEW,LAKI LAKI,39,MENIKAH,1,Milik Orang Tua,S1,Medan,Pegawai swasta,8,2264698,0.477827066,60,20000000,LANCAR,1
A73458,60,NEW,LAKI LAKI,30,MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,1,3657400,0.221906546,60,25000000,LANCAR,1
A248615,48,NEW,LAKI LAKI,24,MENIKAH,1,Sewa,DIPLOMA,Denpasar,Pegawai swasta,1,2697624,0.286971794,48,24000000,MACET,0
A64118,24,NEW,LAKI LAKI,47,MENIKAH,4,Rumah Dinas,S1,Jakarta 3,Pegawai swasta,19,10000000,0.1458165,24,30000000,LANCAR,1
A315196,6,TOP,LAKI LAKI,45,MENIKAH,2,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,1,2038490,0.506319383,114,86897515.54,LANCAR,1
A197762,120,NEW,LAKI LAKI,42,CERAI,2,Milik Sendiri,S2/S3,Semarang,PNS,21,21006140,0.598086274,120,750000000,LANCAR,1
A257403,36,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,1,3388078,0.274188198,36,13500000,MACET,0
A155795,60,NEW,LAKI LAKI,36,MENIKAH,3,Sewa,SMA,Jakarta 5,Pegawai swasta,2,7266866,0.4494218,60,115000000,LANCAR,1
A80545,36,NEW,LAKI LAKI,36,MENIKAH,2,Milik Sendiri,DIPLOMA,Jakarta 4,PNS,5,4200000,0.434877857,36,50000000,LANCAR,1
A159633,60,NEW,LAKI LAKI,36,MENIKAH,2,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,8,4500000,0.167481333,60,30000000,LANCAR,1
A258079,60,NEW,LAKI LAKI,39,MENIKAH,4,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,2,3000000,0.2261,60,24000000,MACET,0
A57858,36,NEW,PEREMPUAN,36,MENIKAH,2,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,15,3160499,0.324419973,36,25000000,LANCAR,1
A219096,24,NEW,LAKI LAKI,28,MENIKAH,1,Milik Orang Tua,DIPLOMA,Surabaya,Pegawai swasta,2,4103372,0.354488699,24,30000000,LANCAR,1
A219294,54,NEW,LAKI LAKI,48,MENIKAH,3,Sewa,S1,Surabaya,Pegawai swasta,20,2915860,0.415714746,54,41900000,LANCAR,1
A82213,60,NEW,LAKI LAKI,36,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,10,5500000,0.200977636,60,44000000,LANCAR,1
A135907,24,NEW,LAKI LAKI,33,CERAI,1,Milik Orang Tua,DIPLOMA,Jakarta 5,Pegawai swasta,7,2977320,0.431475622,24,15000000,LANCAR,1
A40181,36,NEW,LAKI LAKI,26,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Palembang,Pegawai swasta,3,4566218.333,0.6,36,50000000,LANCAR,1
A244764,36,NEW,LAKI LAKI,46,MENIKAH,3,Rumah Dinas,SMA,Jayapura,Pegawai swasta,14,10441434,0.34384233,36,100000000,LANCAR,1
A322888,13,TOP,PEREMPUAN,27,TIDAK MENIKAH,0,Sewa,DIPLOMA,Denpasar,Pegawai BUMN,1,6337365,0.490329025,96,210500000,LANCAR,1
A82522,96,NEW,LAKI LAKI,32,MENIKAH,2,Milik Sendiri,S1,Jakarta 4,Pegawai swasta,4,3984870,0.487373741,96,75000000,LANCAR,1
A252388,60,NEW,LAKI LAKI,50,MENIKAH,2,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,4,4868157,0.277860389,60,40000000,MACET,0
A197916,36,NEW,PEREMPUAN,39,MENIKAH,0,Milik Sendiri,S1,Semarang,Pegawai swasta,1,5086400,0.222210601,36,30000000,LANCAR,1
A152326,48,NEW,PEREMPUAN,25,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 5,Pegawai swasta,3,3500000,0.249551714,48,28000000,LANCAR,1
