age,new.cust,cust.relation,income,payroll,product
50,0,A,116823.51,0,none
72,0,I,57085.47,0,none
48,0,A,140932.62,0,none
24,0,A,46056.63,1,none
88,0,A,125183.55,1,e-account
41,0,A,158798.34,0,none
39,0,A,172681.38,0,direct debit
71,0,A,30544.95,0,e-account
74,0,A,187922.88,0,none
36,0,A,244112.58,0,e-account
25,0,A,64133.04,0,none
47,0,A,66214.2,0,none
40,0,I,87875.4,0,none
32,0,A,56721.54,1,none
47,0,A,78286.08,0,direct debit
45,0,A,83125.95,1,direct debit
43,0,A,107130.78,0,direct debit
30,0,A,89518.26,1,direct debit
65,0,A,194426.52,1,pension
48,0,I,184637.61,0,none
53,0,A,299495.34,1,pension
54,0,I,78976.29,0,none
53,0,A,382781.19,1,pension
59,0,I,115372.5,0,none
55,0,A,120444.6,0,direct debit
28,0,I,46667.58,0,none
52,0,I,89397.21,0,none
67,0,I,485732.31,0,e-account
30,0,A,89518.26,1,pension
23,0,I,162947.82,0,none
40,0,A,80753.37,0,none
79,0,I,177719.67,0,none
66,0,I,134340.99,0,none
46,0,A,247164.96,0,e-account
48,0,I,168772.86,0,none
35,0,A,219056.58,0,direct debit
34,0,A,95946.18,0,direct debit
82,0,A,60241.35,0,none
21,0,I,62178.99,0,none
46,1,I,48960.15,0,none
31,0,A,105576.75,0,direct debit
24,0,I,140995.11,0,none
56,0,I,610037.7,0,none
47,0,I,321183.99,0,none
23,0,I,112904.91,0,none
80,0,A,94630.2,0,none
87,0,I,171301.44,0,none
21,1,A,50105.1,0,none
51,0,I,322651.68,0,none
23,0,I,122180.52,0,none
64,0,A,178524.78,0,e-account
22,0,A,156782.73,0,none
27,0,I,98177.04,0,none
32,0,I,37329.06,0,none
22,0,I,131283.57,0,none
28,0,A,151224.09,1,direct debit
52,0,A,147733.41,0,none
76,0,I,138649.26,0,none
37,0,I,143078.22,0,none
30,0,A,136104.21,0,direct debit
23,1,A,68274.24,0,none
43,0,A,113918.61,0,none
24,0,A,50556.84,0,none
63,0,A,152652.03,0,e-account
42,0,A,158491.41,0,direct debit
39,0,A,153794.28,0,e-account
47,0,A,58055.82,0,none
23,0,I,88856.13,0,none
43,0,I,147862.65,0,none
20,1,I,180592.26,0,none
31,0,I,107740.68,0,none
30,0,I,33694.08,0,none
22,0,I,195506.97,0,none
37,0,A,144926.19,0,none
22,0,I,91428.36,0,none
25,0,A,59023.71,1,direct debit
22,0,I,90700.32,0,none
47,0,A,175151.34,1,direct debit
36,0,A,90069.09,0,none
84,0,A,116213.46,0,e-account
59,0,I,168230.28,0,none
66,0,A,92026.74,0,e-account
42,0,A,30035.31,0,none
12,0,A,61910.64,0,none
22,0,I,253527.39,0,none
58,0,I,75659.52,0,none
42,0,A,116752.53,1,pension
93,0,A,60493.44,0,none
46,0,A,128771.76,1,e-account
35,0,I,64337.64,0,none
42,0,I,154125.66,0,none
56,0,A,157802.22,0,direct debit
53,0,A,222846.78,0,e-account
42,0,A,86995.53,0,e-account
46,0,A,57155.34,0,none
47,0,I,118252.26,0,none
34,0,I,31751.85,0,none
54,0,A,627279.87,0,direct debit
41,0,A,193023.3,0,none
24,0,I,119467.02,0,none
45,0,I,62748.54,0,none
34,0,A,46363.62,1,pension
21,0,A,75662.25,0,direct debit
51,0,A,115344.36,1,pension
43,0,I,83504.16,0,none
22,0,I,186501.12,0,none
49,0,I,131367.99,0,none
28,0,I,107352.63,0,none
31,0,A,195107.43,1,direct debit
29,0,I,61145.46,0,none
42,0,I,105844.35,0,none
31,0,A,37077.21,0,e-account
30,0,A,45419.07,1,pension
51,0,I,120242.13,0,none
26,0,I,97393.68,0,none
23,0,I,59342.22,0,none
47,0,A,170189.97,0,direct debit
89,0,I,34699.2,0,none
72,1,A,315929.73,0,e-account
34,0,A,46363.62,1,direct debit
24,0,A,380534.52,0,none
49,0,A,238611.24,1,e-account
42,1,A,54298.65,0,none
55,0,A,100748.91,0,none
58,0,I,193268.19,0,none
13,0,I,39094.98,0,none
52,0,A,75764.58,0,e-account
50,0,I,88954.29,0,none
47,0,I,48220.35,0,none
22,0,I,114462.63,0,none
44,0,A,154347.66,0,none
14,0,A,220206.66,0,none
53,0,A,141658.44,0,none
40,0,I,49602.99,0,none
68,0,I,113331.39,0,none
39,0,I,63692.94,0,none
60,0,I,46129.14,0,none
36,0,A,65124.81,0,e-account
26,0,I,116794.71,0,none
50,0,A,445232.61,1,direct debit
60,0,A,162013.23,1,e-account
60,0,I,169540.05,0,none
53,0,A,67808.64,0,direct debit
87,0,A,74988.99,0,none
42,0,A,66041.73,0,e-account
55,0,A,71005.86,0,none
44,0,A,203480.31,1,pension
69,0,A,141943.65,1,none
51,0,A,98569.92,0,none
33,0,A,155592.57,0,direct debit
20,1,A,63523.35,0,none
24,0,I,58451.61,0,none
88,0,I,168596.55,0,none
41,0,A,88084.35,0,e-account
25,0,I,83964.93,0,none
23,0,I,152444.67,0,none
45,0,A,84190.05,1,direct debit
84,0,A,299911.41,0,none
36,0,I,57188.46,0,none
31,0,A,169232.94,0,none
5,0,A,46439.49,0,none
60,0,A,311928.15,0,none
57,0,A,160159.47,1,direct debit
49,0,A,359352.57,0,none
43,0,I,37834.11,0,none
62,0,I,115957.02,0,none
54,0,A,94964.82,1,direct debit
20,0,A,90904.74,0,none
40,0,I,225418.77,0,none
46,0,A,125103.03,0,none
25,0,I,423355.23,0,none
37,0,A,109322.19,0,pension
36,0,I,59932.92,0,none
20,1,A,36008.01,0,none
48,0,I,125689.14,0,none
23,0,I,273612.63,0,none
27,0,I,100619.97,0,none
57,0,A,156515.52,1,pension
40,0,I,161536.41,0,none
27,0,I,63784.77,0,none
48,0,A,105133.11,0,none
33,1,A,66395.16,0,none
44,0,A,167364.15,0,none
31,0,A,214212.06,0,none
53,0,I,209110.86,0,none
54,0,A,76636.71,0,e-account
20,1,A,86153.4,0,none
20,1,I,95621.76,0,none
46,0,A,70918.11,0,none
79,0,A,127252.53,0,none
30,0,A,61921.89,0,direct debit
58,0,I,99605.22,0,none
47,0,A,203480.31,1,e-account
22,0,I,66238.77,0,none
41,0,A,166029.93,0,none
30,0,I,49769.13,0,none
91,0,I,76572.78,0,none
55,0,A,129608.97,0,e-account
48,0,A,51122.46,0,direct debit
25,0,I,30449.91,0,none
51,0,I,94009.02,0,none
33,0,A,76821.18,0,direct debit
43,0,I,120842.97,0,none
28,0,I,156377.85,0,none
19,0,I,209342.31,0,none
28,0,A,130101.24,0,direct debit
21,0,I,56065.86,0,none
21,0,I,81781.08,0,none
24,0,I,149866.02,0,none
57,0,I,83319.84,0,e-account
53,0,A,47331.33,0,none
49,0,A,105114.9,0,none
21,0,I,65758.56,0,none
46,0,A,137004.66,1,none
35,0,I,121747.29,0,none
65,0,I,65794.23,0,none
28,0,A,268573.77,0,direct debit
28,0,I,87260.76,0,none
54,0,A,242804.37,0,direct debit
65,0,A,68578.53,0,none
24,0,I,70813.17,0,none
24,0,I,66010.17,0,none
23,0,I,26351.13,0,none
23,0,I,92097.33,0,none
22,0,I,161034.84,0,none
23,1,I,169879.59,0,none
21,1,I,38272.17,0,none
43,0,I,103677.42,0,none
54,0,A,91281.84,1,direct debit
48,0,I,102260.85,0,none
21,0,I,69216,0,none
50,0,A,55109.28,0,none
47,0,I,63101.76,0,none
72,0,I,211772.34,0,none
33,0,I,184484.25,0,e-account
41,0,I,84846.96,0,none
42,0,A,164655.57,1,direct debit
24,0,I,153469.41,0,none
23,0,I,113693.82,0,none
54,0,A,155599.41,1,pension
58,0,A,3279304.29,0,none
49,0,A,130047.6,0,none
60,0,A,133526.22,0,e-account
22,0,I,190242.69,0,none
68,0,I,95867.13,0,none
60,0,A,179670.3,0,none
22,1,I,67965.84,0,none
51,0,A,73112.28,0,none
24,0,I,44354.85,0,none
23,0,I,117432.81,0,none
56,0,I,166759.98,0,none
28,0,I,99281.97,0,none
64,0,A,89727.33,1,e-account
60,0,A,134487.06,0,none
20,0,I,428806.56,0,none
38,0,A,123230.82,0,direct debit
14,0,I,155749.59,0,none
52,0,I,48856.56,0,none
43,0,A,47112.12,1,pension
37,0,A,88927.2,1,e-account
88,0,A,187026.84,1,direct debit
20,1,I,70540.83,0,none
46,0,A,101406.3,0,none
27,0,A,155713.56,0,pension
25,0,I,130461.21,0,none
51,0,I,75904.5,0,none
33,0,I,112822.83,0,none
39,0,A,56794.41,0,none
25,0,I,178207.11,0,none
43,0,A,367397.7,0,direct debit
26,0,A,93373.26,0,none
55,0,A,147874.62,0,none
21,0,I,80048.43,0,none
38,0,A,45666.45,0,direct debit
13,0,A,89034.24,0,none
61,0,A,51787.56,0,none
48,0,I,242300.01,0,none
20,0,A,33200.1,0,none
45,0,I,101859.09,0,none
56,0,A,196300.35,1,pension
32,0,A,25354.47,1,direct debit
38,0,A,228274.17,1,direct debit
38,0,I,195695.88,0,none
52,0,A,44273.4,0,none
62,0,A,162767.13,0,e-account
24,0,I,98579.88,0,none
26,0,I,57185.46,0,none
68,0,A,73983.96,0,e-account
73,0,I,132086.82,0,none
49,0,A,229505.19,0,none
33,0,I,117158.43,0,none
61,0,A,120396.87,0,none
90,0,I,85996.32,0,none
35,0,A,60229.38,0,none
22,0,I,71952.21,0,none
21,0,A,89916.63,0,none
25,0,A,103588.14,0,direct debit
32,0,A,91415.88,1,pension
75,0,I,64787.46,0,none
8,0,A,77672.25,0,none
21,0,I,141722.67,0,none
26,0,I,81032.37,0,none
42,0,A,97798.86,0,e-account
27,0,I,207978,0,none
89,0,A,61768.29,1,pension
22,0,I,78650.97,0,none
40,0,I,61093.77,0,none
54,0,A,104982.15,0,none
26,0,I,67237.74,0,none
21,0,I,67672.08,0,none
45,0,I,42030.87,0,none
24,0,I,80170.11,0,none
29,0,I,368478.45,0,direct debit
37,0,I,159636.21,0,none
45,0,A,102653.85,1,pension
26,0,A,34417.17,1,pension
47,0,I,94939.74,0,none
50,0,A,240434.31,1,e-account
35,0,A,95938.23,1,pension
36,0,A,104269.83,1,pension
41,0,A,194120.01,1,direct debit
25,0,I,145331.97,0,none
21,0,A,133136.58,0,none
22,0,A,76327.29,0,none
20,1,A,107211.9,0,none
30,0,I,55707.93,0,none
49,0,I,68173.77,0,none
42,0,I,77194.11,0,none
25,0,A,130317.78,0,none
38,0,A,76710.81,0,none
53,0,A,213238.92,0,e-account
56,0,I,58880.73,0,none
45,0,A,271922.97,0,none
42,0,A,170189.97,1,pension
50,0,A,448171.95,0,e-account
47,0,A,90444.06,0,direct debit
22,0,I,94543.65,0,none
43,0,I,96808.35,0,none
23,0,I,28187.28,0,none
30,0,A,189034.8,1,direct debit
39,0,I,133261.77,0,none
50,0,A,197641.86,0,none
22,0,I,52636.08,0,none
61,0,I,141933.93,0,none
22,0,I,67096.11,0,none
40,0,A,84725.82,0,none
52,0,A,133209.96,0,none
21,0,A,101158.23,0,none
29,0,I,95236.11,0,none
22,0,A,46821.21,0,none
20,0,I,173399.85,0,none
24,0,I,45026.52,0,none
24,0,A,60511.05,0,none
52,0,I,135822.09,0,none
23,0,I,60952.74,0,none
25,0,I,84629.31,0,none
68,0,A,74060.31,0,none
46,0,I,177914.31,0,none
52,1,A,181980.69,0,none
52,0,I,83570.22,0,none
91,0,A,46747.74,0,none
54,0,I,114166.38,0,none
44,0,I,181980.21,0,none
40,0,I,77143.44,0,none
23,0,A,82252.44,0,none
25,0,A,59023.71,1,pension
25,0,I,28369.89,0,none
34,0,I,63002.31,0,none
25,0,I,118453.83,0,none
35,0,A,31380.39,0,none
61,0,A,147353.64,1,pension
34,0,A,118490.4,0,e-account
29,0,I,35083.5,0,none
23,0,A,564651.57,0,none
51,0,A,184547.94,0,none
49,0,A,228252,1,pension
25,0,I,72137.37,0,none
86,0,I,99678.39,0,none
22,0,A,131353.47,0,none
39,0,A,423644.82,0,direct debit
40,0,I,63521.85,0,none
63,0,A,3279304.29,1,direct debit
24,0,I,146796.24,0,none
22,0,I,125472,0,none
69,0,A,321201.18,0,none
23,0,A,144933.03,1,pension
30,0,I,150171.24,0,none
28,0,A,152289.39,0,none
54,0,A,218326.98,0,none
32,0,A,75395.34,0,direct debit
70,0,I,95378.82,0,none
38,0,A,72192.51,0,none
86,0,A,189735.3,0,none
20,1,I,189216.63,0,none
52,0,A,92831.67,0,direct debit
38,0,A,206356.56,1,direct debit
43,0,A,47112.12,1,direct debit
71,0,A,222851.07,0,none
33,0,I,80936.52,0,none
51,0,A,147694.92,1,pension
37,0,A,95004.48,1,direct debit
51,0,A,603785.13,0,none
23,0,A,159227.82,0,none
73,0,I,74705.58,0,none
62,0,A,220873.26,0,e-account
23,0,A,78873.72,0,direct debit
30,0,A,127161.33,0,none
62,0,A,66158.1,0,none
27,0,A,139849.47,0,e-account
49,0,A,95634,0,none
70,0,I,81913.74,0,none
69,0,A,87029.28,1,pension
71,0,A,153987.99,1,pension
24,0,I,79659.81,0,none
76,0,A,145940.16,0,e-account
27,0,I,75705.39,0,none
41,0,A,118781.4,0,none
21,0,I,29184.18,0,none
27,0,I,113127.3,0,none
50,0,A,70222.86,0,direct debit
53,0,A,104129.37,0,direct debit
47,0,A,143002.92,0,none
27,0,I,90035.82,0,none
46,0,A,156280.44,1,direct debit
23,1,I,252635.97,0,none
22,0,I,112498.68,0,none
53,0,A,84981.9,0,none
30,0,A,125150.94,0,none
27,0,A,87772.11,0,none
43,0,A,179235.3,0,e-account
40,0,I,96267.24,0,none
40,0,A,217375.02,0,direct debit
40,0,I,29839.23,0,none
66,0,I,184585.5,0,none
13,0,I,202856.37,0,none
21,0,I,131570.7,0,none
22,0,I,119938.83,0,none
30,0,I,76467.93,0,none
20,0,A,60976.77,0,none
22,0,I,138834.78,0,none
59,0,A,55906.68,0,none
58,0,A,187725.12,0,direct debit
80,0,A,154697.37,0,e-account
44,0,A,194692.17,0,direct debit
40,0,A,76939.68,0,direct debit
44,0,A,203480.31,1,direct debit
28,0,A,199592.82,1,pension
27,0,I,73111.23,0,none
54,0,I,109581.9,0,none
24,0,I,83524.41,0,none
25,0,I,218220.84,0,none
39,0,A,79306.35,0,none
24,0,I,173282.85,0,none
62,0,I,57947.25,0,none
53,0,A,297323.58,1,e-account
28,0,I,143864.04,0,none
43,0,A,64234.26,1,e-account
50,0,A,267248.31,0,none
23,0,I,266477.61,0,none
56,0,I,87505.17,0,none
43,0,A,287785.11,0,none
23,0,I,104792.76,0,none
30,0,I,208795.2,0,none
23,0,I,36321.06,0,none
32,0,A,47441.07,1,pension
21,0,I,186332.67,0,none
23,0,I,107066.4,0,none
22,0,I,51994.95,0,none
36,0,A,77280.63,0,direct debit
63,0,A,130473.66,0,e-account
59,0,A,61889.67,1,direct debit
53,0,A,140848.98,0,none
43,0,A,167074.23,1,e-account
22,0,I,564925.2,0,none
33,0,A,92375.85,1,direct debit
54,0,A,79905.45,0,none
27,0,I,117874.92,0,none
24,0,A,36911.1,0,none
38,0,A,120707.19,1,direct debit
71,0,A,91649.37,0,none
25,0,I,74367.9,0,none
50,0,A,66009.12,1,direct debit
29,0,I,203159.43,0,none
53,0,I,157087.74,0,none
57,0,A,120178.41,0,none
49,0,A,130504.23,0,e-account
21,0,I,166721.25,0,none
57,0,A,48303.78,1,pension
24,0,A,141830.01,0,none
27,0,I,35163.57,0,none
30,0,A,96235.11,0,none
51,0,A,150289.77,1,pension
21,0,A,192322.29,0,none
75,0,I,81191.1,0,none
23,0,I,119859.84,0,none
41,0,I,53869.86,0,none
20,1,I,118127.25,0,none
72,0,A,63490.65,0,none
49,0,A,72872.13,0,direct debit
43,0,A,135522.15,0,none
28,0,I,79526.82,0,none
66,0,A,75851.31,0,e-account
28,0,A,67866.63,0,none
42,0,I,114189.15,0,none
40,0,A,82368.84,1,direct debit
42,0,A,143529.36,0,none
23,0,I,150088.98,0,none
53,0,I,37928.55,0,none
42,0,A,144710.49,0,e-account
49,0,A,157942.5,0,none
34,0,I,59356.71,0,none
51,0,I,162919.65,0,none
67,0,I,195328.29,0,none
47,0,A,135318,0,none
36,0,I,88940.25,0,none
20,1,A,105258.15,0,none
31,0,I,68329.26,0,none
23,0,I,291253.44,0,none
31,0,I,156560.1,0,none
25,0,I,69174.39,0,none
25,0,I,119663.1,0,none
24,0,I,43984.26,0,none
26,0,A,60493.47,0,direct debit
24,0,I,55257.06,0,none
21,0,A,202951.5,0,none
26,0,I,68089.38,0,none
88,0,I,55648.53,0,none
29,0,I,69582.21,0,none
71,0,A,133739.13,0,none
52,0,I,81690.21,0,none
74,0,A,155906.82,0,none
45,0,I,83955.18,0,none
35,0,A,104919.33,1,direct debit
43,1,A,88432.53,0,none
63,0,I,134494.08,0,none
29,0,I,51874.08,0,none
32,0,I,259882.83,0,none
31,0,I,43294.59,0,none
61,0,I,68864.52,0,none
36,0,A,71451.93,0,e-account
62,0,A,88958.55,0,e-account
95,0,I,111116.91,0,none
61,0,I,66692.76,0,none
39,0,I,181042.2,0,none
40,0,A,129142.23,0,none
21,0,I,114908.55,0,none
45,0,A,108277.41,0,none
55,0,A,150589.62,0,none
31,0,A,149653.35,1,direct debit
43,0,A,75965.25,0,none
21,0,I,96105.66,0,none
26,0,A,34417.17,1,direct debit
32,0,A,75395.34,0,e-account
24,0,I,126188.25,0,none
23,0,I,57767.4,0,none
30,0,I,183049.35,0,none
34,0,I,77633.4,0,none
28,0,I,106904.61,0,none
43,0,A,65212.26,0,none
71,0,I,127041.78,0,none
21,0,I,75125.7,0,none
46,0,A,36206.1,0,none
39,0,A,46990.44,0,direct debit
34,0,A,143688.51,0,none
22,0,I,87925.47,0,none
24,0,I,58429.23,0,none
45,0,A,212873.94,0,none
41,0,I,146324.16,0,none
42,0,A,94575.9,0,direct debit
21,0,I,117376.2,0,none
52,0,A,234402.27,0,none
27,0,I,97059.66,0,none
22,0,A,59038.86,0,none
32,0,A,63270.96,0,direct debit
24,0,I,81731.64,0,none
24,0,I,42951.72,0,none
28,0,I,108581.37,0,none
55,0,A,39068.64,0,none
22,0,I,57182.97,0,none
58,0,A,182530.83,0,none
23,0,I,213178.38,0,none
42,0,I,164574.3,0,none
78,0,A,82609.74,0,none
21,0,I,135054.15,0,none
22,0,I,167779.38,0,none
20,0,A,20978.64,0,none
26,0,I,44240.79,0,none
47,0,I,550770.21,0,none
34,0,A,117890.1,0,e-account
28,0,I,67158.48,0,none
55,0,A,175756.71,0,none
22,0,A,51603.69,0,none
14,0,A,108644.82,0,none
22,0,A,37209.87,0,none
23,0,I,33604.05,0,none
69,0,I,53578.53,0,none
58,0,A,168814.77,0,none
59,0,I,157623.33,0,none
49,0,I,74906.91,0,none
72,0,I,92714.13,0,none
27,0,I,37967.67,0,direct debit
23,0,A,85701.69,0,direct debit
49,0,I,74282.58,0,none
39,0,I,261012.03,0,none
45,0,A,239440.11,0,direct debit
46,0,I,96589.02,0,none
23,0,I,60359.04,0,none
42,0,A,204886.2,0,e-account
35,0,I,223736.04,0,none
46,0,A,40907.79,1,e-account
29,0,A,80994.09,1,pension
36,0,I,74139.3,0,none
35,0,A,53089.59,0,direct debit
25,0,I,116243.19,0,none
44,0,A,181489.77,0,direct debit
30,0,I,70920,0,none
36,0,I,93954.27,0,none
38,0,I,76987.08,0,none
58,0,I,37135.2,0,none
26,0,A,239174.04,0,direct debit
45,0,A,57427.95,0,pension
24,0,I,41979.27,0,none
60,0,A,396359.49,1,e-account
43,0,A,165203.85,1,direct debit
51,0,A,115344.36,1,direct debit
50,0,A,87162.18,0,none
73,0,A,73267.77,0,none
72,0,A,135359.76,0,e-account
56,0,I,144276.72,0,none
28,0,I,110425.32,0,none
24,0,A,76753.95,0,none
40,0,A,105720.87,0,none
37,0,I,51469.59,0,none
58,0,I,54066.21,0,none
45,0,A,197042.46,0,none
45,0,A,239440.11,0,e-account
69,0,A,126610.8,0,none
23,0,A,400499.88,0,direct debit
79,0,A,106592.46,1,e-account
23,0,I,64783.56,0,none
46,0,A,117929.64,0,none
29,0,A,53486.94,1,pension
55,0,I,106452.3,0,none
59,0,A,220082.22,0,none
47,0,A,220977.03,1,e-account
23,0,I,221693.7,0,none
50,0,I,67376.7,0,none
45,0,A,114099,1,e-account
69,1,A,418899.27,0,e-account
44,0,A,79101.09,0,direct debit
41,0,A,120185.13,0,none
32,0,I,124841.1,0,none
41,0,A,68758.59,1,direct debit
50,0,I,134905.05,0,none
27,0,I,60819.6,0,none
29,0,A,81504.24,1,e-account
34,0,I,67757.58,0,none
59,0,A,122859.09,1,direct debit
29,0,I,81230.46,0,none
49,0,A,238611.24,1,pension
37,0,I,105575.37,0,direct debit
38,0,A,577166.25,0,none
23,0,I,47033.94,0,none
22,0,I,72406.14,0,none
42,0,A,185300.16,0,none
24,0,I,144856.65,0,none
28,0,A,124102.44,1,direct debit
41,0,I,65299.14,0,none
41,0,I,40370.46,0,none
45,0,I,219321.27,0,none
46,0,I,117638.4,0,none
26,0,I,35062.95,0,none
24,0,I,63952.47,0,none
40,0,I,308424.6,0,none
38,0,A,191606.46,0,direct debit
41,0,A,338279.34,1,direct debit
45,0,A,126475.98,1,pension
51,0,I,71749.26,0,none
40,0,I,76518.6,0,e-account
50,0,I,164120.67,0,none
23,0,I,123573.51,0,none
23,0,A,45426.21,0,none
41,0,A,283716,1,e-account
22,0,I,53362.59,0,none
22,0,I,346928.25,0,none
37,0,A,62769.78,1,pension
30,0,I,86394.63,0,none
36,0,A,154986.24,0,e-account
83,0,A,70102.92,0,none
44,0,I,87410.61,0,e-account
59,0,A,43090.08,0,none
39,0,A,55436.28,1,direct debit
31,0,A,196360.95,1,e-account
28,0,A,41754.12,0,direct debit
44,0,I,95657.79,0,none
44,0,A,117703.08,0,direct debit
73,0,I,111829.5,0,none
34,0,A,102545.43,0,direct debit
86,0,I,128862.39,0,none
37,0,I,40641.93,0,none
30,0,I,58900.74,0,none
47,0,A,93493.95,0,none
48,0,I,234848.19,0,none
56,0,I,64600.8,0,none
41,0,A,85916.04,0,none
42,0,A,51705.39,0,none
43,0,A,54834.21,1,pension
25,0,I,71277.09,0,none
17,0,A,52750.41,0,none
52,0,A,315761.85,0,e-account
48,0,I,21122.07,0,none
50,0,I,105960.03,0,none
28,0,I,93780.81,0,none
47,0,A,604444.98,0,none
23,0,I,61895.1,0,none
21,0,I,107841.9,0,none
46,0,A,234398.46,0,e-account
38,0,A,188311.56,0,none
27,0,I,87514.8,0,none
37,0,A,65066.79,1,direct debit
82,0,I,49484.94,0,none
24,0,I,100317.51,0,none
55,0,A,99129.36,1,pension
67,0,A,67615.05,0,e-account
27,0,I,42944.67,0,direct debit
27,0,I,53411.79,0,none
23,0,I,50793.75,0,none
58,0,I,121694.07,0,none
23,0,A,283325.67,0,none
53,0,A,212880.06,0,direct debit
46,0,A,94220.97,1,pension
46,0,A,275388.6,0,none
22,0,A,77762.16,0,none
44,0,A,77154.12,0,direct debit
41,0,A,85996.86,0,none
22,0,I,76031.4,0,none
36,0,A,106982.01,0,none
71,0,A,153987.99,1,direct debit
45,0,A,69325.92,0,none
39,0,A,366260.16,0,none
27,0,I,201760.35,0,none
24,0,I,55287.57,0,none
27,0,A,121872,0,none
69,0,I,80282.31,0,none
27,0,I,75049.08,0,none
24,0,I,101227.56,0,none
22,0,I,134526.72,0,none
20,1,A,180426.72,0,none
72,0,A,214713.3,1,e-account
22,0,A,111933.36,0,none
24,0,A,58028.1,0,none
40,0,A,82368.84,1,e-account
58,0,I,127761.45,0,none
22,0,I,81419.94,0,none
39,0,A,74139.99,0,e-account
88,0,I,189246.63,0,none
31,0,I,149640.18,0,none
49,0,A,155899.83,0,none
41,0,I,119456.85,0,none
24,0,I,80890.5,0,none
92,0,A,302163.36,0,none
70,0,A,92863.53,0,e-account
44,0,A,37672.95,0,none
84,0,I,35849.97,0,none
74,0,A,132473.4,0,none
21,0,I,90387.06,0,none
23,0,I,54649.38,0,none
33,0,A,48376.2,0,direct debit
27,0,I,28932.15,0,none
46,0,A,121217.97,0,none
33,0,A,32314.14,0,direct debit
34,0,A,80466.93,1,direct debit
69,0,A,176074.47,0,none
39,0,I,104761.59,0,none
48,1,A,85440.87,0,none
62,0,I,94685.58,0,none
25,0,I,248262.09,0,none
21,0,I,114986.76,0,none
33,0,A,154272.33,0,none
53,0,A,83630.88,0,none
27,0,I,230153.94,0,none
24,0,I,95739.6,0,none
42,1,A,187537.68,0,none
47,0,A,48771.66,0,none
23,0,I,58298.97,0,none
56,0,I,116859.9,0,none
61,0,I,264546.72,0,none
57,0,A,444211.92,0,none
55,0,I,107723.01,0,none
46,0,I,44718.54,0,none
53,0,A,55180.32,0,none
44,0,A,91949.25,1,direct debit
25,0,I,61522.14,0,none
38,0,I,100790.94,0,none
22,0,I,108085.29,0,none
24,0,I,150525.75,0,none
44,0,A,287447.19,0,none
34,0,A,97546.41,0,none
37,0,A,90098.19,0,none
44,0,I,101097.99,0,none
49,0,I,60687.06,0,none
28,0,I,39239.52,0,none
53,0,A,83589.15,0,none
54,0,I,44679.09,0,none
57,0,I,160102.53,0,none
51,0,I,154045.38,0,none
32,0,I,140847.93,0,none
51,0,A,69427.59,1,direct debit
39,0,I,45894.12,0,none
61,0,I,74582.07,0,none
44,0,I,57741.63,0,none
24,0,I,122415.27,0,none
31,0,A,57952.62,0,e-account
55,0,A,271610.46,1,direct debit
44,0,I,116121.3,0,none
68,0,A,122451.75,0,none
30,0,I,175971.84,0,none
69,0,A,257890.08,0,none
22,0,I,42425.73,0,none
71,0,I,257234.25,0,none
73,0,A,363445.44,1,direct debit
43,0,A,136952.34,1,pension
24,0,I,131433,0,none
31,0,I,95971.92,0,none
24,0,I,181129.53,0,none
30,0,A,69593.67,1,direct debit
81,0,A,257090.97,0,none
45,0,I,29274.54,0,none
25,0,I,55045.32,0,none
38,0,A,163258.02,0,direct debit
43,0,I,73365.24,0,none
47,0,I,97520.13,0,none
32,0,A,27443.34,1,none
47,0,I,137779.32,0,none
59,0,A,143322.06,0,none
27,0,I,63671.76,0,none
50,0,A,123614.82,0,none
43,0,I,101330.07,0,none
23,0,I,51682.02,0,none
39,0,A,59516.01,1,direct debit
24,0,A,230785.29,0,direct debit
33,0,A,132562.65,0,none
25,1,A,292306.56,0,e-account
58,0,A,140331.45,0,e-account
24,0,I,268412.28,0,none
36,0,A,129038.55,0,direct debit
29,0,I,184656.15,0,none
21,0,I,128515.17,0,none
23,0,A,139148.76,0,none
64,0,I,29528.46,0,none
23,0,I,205615.08,0,none
22,0,A,71615.73,1,none
46,0,A,102856.68,1,e-account
48,0,A,365226.3,0,none
37,0,A,187156.23,1,direct debit
54,0,A,279944.52,0,e-account
39,0,I,105827.55,0,none
26,0,I,35275.26,0,none
54,0,I,160580.97,0,none
53,0,A,145518.96,0,e-account
38,0,A,64885.2,0,none
49,0,I,64817.82,0,none
60,0,I,112027.41,0,none
63,0,A,116850.54,1,e-account
57,0,A,177614.07,1,e-account
45,0,A,64529.46,0,none
25,0,I,79172.28,0,none
40,0,I,74973.42,0,none
48,0,I,251483.7,0,none
83,0,I,114890.7,0,none
23,0,I,70444.38,0,none
42,0,I,115246.29,0,none
37,0,A,549450.33,0,none
25,0,A,44488.05,0,direct debit
48,0,I,87860.28,0,none
23,0,I,200679.78,0,none
22,0,I,240192.84,0,none
58,0,A,469191.9,1,direct debit
50,0,A,41887.77,0,none
59,0,A,122859.09,1,e-account
52,0,I,101650.89,0,none
40,0,A,128318.52,0,e-account
64,0,A,203320.35,0,none
37,0,I,74344.86,0,none
44,0,A,26994.06,0,none
21,0,I,70887.96,0,none
73,0,A,363445.44,1,pension
48,0,A,95537.61,0,none
50,0,A,71430.66,0,direct debit
25,0,I,82501.32,0,none
34,0,I,109728.6,0,none
88,0,I,121431.45,0,none
41,0,A,45560.1,0,none
24,0,A,79683.84,0,none
60,0,I,286363.92,0,none
